ID	Len	GC	Group
QRF00645_AP004744.2	132	0.462	QRF00645
QRF00645_AP005769.3	132	0.462	QRF00645
QRF00645_AY551194.1	125	0.384	QRF00645
QRF00645_BABK01035994.1	99	0.485	QRF00645
QRF00645_BABO01339482.1	132	0.462	QRF00645
QRF00645_BABP01098051.1	103	0.447	QRF00645
QRF00645_CAAP03001032.1	120	0.525	QRF00645
QRF00645_CACC01017509.1	131	0.374	QRF00645
QRF00645_CACC01022210.1	106	0.396	QRF00645
QRF00645_CP002688.1	125	0.384	QRF00645
QRF00645_FN596751.1	120	0.542	QRF00645
QRF01747_ABOG01034347.1	59	0.576	QRF01747
QRF01747_ACFH01000043.1	59	0.593	QRF01747
QRF01747_ADNB01000013.1	59	0.508	QRF01747
QRF01747_ADYR01000017.1	58	0.569	QRF01747
QRF01747_ADYS01000025.1	58	0.569	QRF01747
QRF01747_ADYT01000041.1	58	0.569	QRF01747
QRF01747_ADYU01000003.1	58	0.569	QRF01747
QRF01747_ADYV01000078.1	58	0.569	QRF01747
QRF01747_ADYW01000027.1	58	0.569	QRF01747
QRF01747_ADYX01000022.1	58	0.569	QRF01747
QRF01747_ADYY01000010.1	58	0.569	QRF01747
QRF01747_ADYZ01000041.1	58	0.569	QRF01747
QRF01747_ADZA01000006.1	58	0.569	QRF01747
QRF01747_ADZB01000024.1	58	0.569	QRF01747
QRF01747_ADZC01000012.1	58	0.569	QRF01747
QRF01747_ADZD01000006.1	58	0.569	QRF01747
QRF01747_ADZE01000020.1	58	0.569	QRF01747
QRF01747_ADZF01000033.1	58	0.569	QRF01747
QRF01747_ADZG01000014.1	58	0.569	QRF01747
QRF01747_ADZH01000003.1	58	0.569	QRF01747
QRF01747_ADZI01000007.1	58	0.569	QRF01747
QRF01747_ADZJ01000008.1	58	0.569	QRF01747
QRF01747_ADZK01000004.1	58	0.569	QRF01747
QRF01747_ADZL01000037.1	58	0.569	QRF01747
QRF01747_ADZM01000016.1	58	0.569	QRF01747
QRF01747_ADZN01000014.1	58	0.569	QRF01747
QRF01747_ADZO01000030.1	58	0.569	QRF01747
QRF01747_ADZP01000009.1	58	0.569	QRF01747
QRF01747_ADZQ01000017.1	58	0.569	QRF01747
QRF01747_ADZS01000016.1	58	0.569	QRF01747
QRF01747_ADZT01000027.1	58	0.569	QRF01747
QRF01747_ADZW01000009.1	58	0.569	QRF01747
QRF01747_AECW01000251.1	59	0.644	QRF01747
QRF01747_AEJE01000052.1	59	0.508	QRF01747
QRF01747_AFBL01000065.1	59	0.627	QRF01747
QRF01747_AFDI01000003.1	59	0.508	QRF01747
QRF01747_AFIK01000093.1	58	0.569	QRF01747
QRF01747_AFIL01000041.1	58	0.569	QRF01747
QRF01747_AFQC01000022.1	59	0.576	QRF01747
QRF01747_AFUK01000001.1	58	0.569	QRF01747
QRF01747_AFUM01000014.1	58	0.569	QRF01747
QRF01747_AGBA01000013.1	59	0.576	QRF01747
QRF01747_AGJN01000047.1	61	0.623	QRF01747
QRF01747_AP012052.1	58	0.552	QRF01747
QRF01747_CP001618.1	59	0.610	QRF01747
QRF01747_CP001977.1	58	0.569	QRF01747
QRF01747_CP002104.1	59	0.508	QRF01747
QRF01747_CP002409.1	58	0.569	QRF01747
QRF01747_CP002725.1	59	0.508	QRF01747
QRF01747_CP002815.1	58	0.569	QRF01747
QRF01761_AACY020339768.1	74	0.392	QRF01761
QRF01761_AACY020533781.1	103	0.456	QRF01761
QRF01761_AACY020568242.1	99	0.475	QRF01761
QRF01761_AACY021475284.1	77	0.532	QRF01761
QRF01761_AACY021543769.1	71	0.310	QRF01761
QRF01761_AACY021831841.1	87	0.494	QRF01761
QRF01761_AACY021896143.1	76	0.500	QRF01761
QRF01761_AACY023444841.1	75	0.560	QRF01761
QRF01761_AACY023799261.1	103	0.456	QRF01761
QRF01761_AACY023903445.1	98	0.480	QRF01761
QRF01761_AACY024048866.1	148	0.446	QRF01761
QRF01761_AACY024122740.1	102	0.461	QRF01761
QRF01761_FM207411.1	95	0.474	QRF01761
QRF01761_GU071095.1	96	0.469	QRF01761
QRF01761_GU071105.1	109	0.413	QRF01761
QRF01831_AAAK03000102.1	99	0.434	QRF01831
QRF01831_ABQA01000027.1	99	0.434	QRF01831
QRF01831_ABQI01000013.1	99	0.434	QRF01831
QRF01831_ABQJ01000079.1	99	0.434	QRF01831
QRF01831_ABRY01000116.1	99	0.434	QRF01831
QRF01831_ABSC01000040.1	99	0.434	QRF01831
QRF01831_ABSW01000040.1	99	0.434	QRF01831
QRF01831_ACAS01000148.1	99	0.434	QRF01831
QRF01831_ACAX01000064.1	99	0.434	QRF01831
QRF01831_ACAY01000062.1	99	0.434	QRF01831
QRF01831_ACAZ01000048.1	99	0.434	QRF01831
QRF01831_ACBA01000100.1	99	0.434	QRF01831
QRF01831_ACBB01000180.1	99	0.434	QRF01831
QRF01831_ACBC01000031.1	99	0.434	QRF01831
QRF01831_ACBD01000032.1	99	0.434	QRF01831
QRF01831_ACFX02000003.1	100	0.630	QRF01831
QRF01831_ACIO01000815.1	99	0.535	QRF01831
QRF01831_ACIY01000107.1	99	0.434	QRF01831
QRF01831_ACJQ01000097.1	99	0.434	QRF01831
QRF01831_ACOB01000111.1	99	0.434	QRF01831
QRF01831_ACOS01000069.1	99	0.434	QRF01831
QRF01831_ACSJ01000007.1	103	0.447	QRF01831
QRF01831_ACTO01000016.1	99	0.525	QRF01831
QRF01831_ACTP01000116.1	102	0.549	QRF01831
QRF01831_ACTR01000010.1	102	0.559	QRF01831
QRF01831_ACTX01000006.1	102	0.559	QRF01831
QRF01831_ACZZ01000016.1	99	0.434	QRF01831
QRF01831_ADCR01000017.1	102	0.559	QRF01831
QRF01831_ADEJ01000016.1	100	0.520	QRF01831
QRF01831_ADJS01020710.1	102	0.549	QRF01831
QRF01831_ADLB01000005.1	99	0.515	QRF01831
QRF01831_ADLJ01000039.1	105	0.552	QRF01831
QRF01831_ADMM01000036.1	99	0.434	QRF01831
QRF01831_AEBC01000168.1	99	0.434	QRF01831
QRF01831_AEBG01000033.1	99	0.434	QRF01831
QRF01831_AEBU01000013.1	99	0.434	QRF01831
QRF01831_AECH01000003.1	99	0.434	QRF01831
QRF01831_AECI01000059.1	99	0.434	QRF01831
QRF01831_AECJ01000076.1	99	0.434	QRF01831
QRF01831_AESA01000369.1	103	0.447	QRF01831
QRF01831_AESB01000040.1	103	0.447	QRF01831
QRF01831_AESC01000002.1	103	0.447	QRF01831
QRF01831_AGFS01021879.1	99	0.475	QRF01831
QRF01831_BABC01004059.1	99	0.434	QRF01831
QRF01831_BABC01009447.1	99	0.434	QRF01831
QRF01831_CP002109.1	98	0.582	QRF01831
QRF01831_CP002410.1	103	0.447	QRF01831
QRF01831_FP929041.1	98	0.388	QRF01831
QRF01831_FP929048.1	98	0.418	QRF01831
QRF01831_GQ876069.1	97	0.464	QRF01831
QRF01849_AACY020811845.1	338	0.429	QRF01849
QRF01849_AACY021588269.1	334	0.554	QRF01849
QRF01849_AADG06014017.1	311	0.447	QRF01849
QRF01849_ABEF01009878.1	328	0.585	QRF01849
QRF01849_ABJB010133421.1	552	0.400	QRF01849
QRF01849_ACBL01000100.1	367	0.553	QRF01849
QRF01849_ACEG01000061.1	367	0.553	QRF01849
QRF01849_ACEI01000087.1	367	0.553	QRF01849
QRF01849_ACEM01000033.1	367	0.553	QRF01849
QRF01849_ACJL01000032.1	367	0.553	QRF01849
QRF01849_ACLC01000046.1	552	0.400	QRF01849
QRF01849_ACQA01000001.1	367	0.545	QRF01849
QRF01849_AECL01000027.1	371	0.561	QRF01849
QRF01849_AFEZ01000012.1	367	0.553	QRF01849
QRF01849_AFFA01000008.1	367	0.553	QRF01849
QRF01849_AFFB01000003.1	367	0.553	QRF01849
QRF01849_AFFC01000004.1	367	0.556	QRF01849
QRF01849_AFSD01000002.1	371	0.571	QRF01849
QRF01849_AGFR01000007.1	304	0.454	QRF01849
QRF01849_AGIX01000001.1	361	0.546	QRF01849
QRF01849_AGSM01000011.1	373	0.566	QRF01849
QRF01849_AGSN01000181.1	360	0.536	QRF01849
QRF01849_AGTN01261089.1	364	0.599	QRF01849
QRF01849_AGTN01299584.1	365	0.570	QRF01849
QRF01849_AGVZ01000003.1	373	0.560	QRF01849
QRF01849_AM260525.1	357	0.459	QRF01849
QRF01849_AP011533.1	509	0.411	QRF01849
QRF01849_AP012206.1	366	0.577	QRF01849
QRF01849_BA000040.2	368	0.571	QRF01849
QRF01849_CP000409.1	490	0.400	QRF01849
QRF01849_CP000633.1	368	0.538	QRF01849
QRF01849_CP000848.1	509	0.409	QRF01849
QRF01849_CP000887.1	367	0.556	QRF01849
QRF01849_CP000911.1	367	0.553	QRF01849
QRF01849_CP001227.1	508	0.417	QRF01849
QRF01849_CP001488.1	367	0.553	QRF01849
QRF01849_CP001562.1	357	0.454	QRF01849
QRF01849_CP001578.1	367	0.556	QRF01849
QRF01849_CP001584.1	530	0.362	QRF01849
QRF01849_CP001851.1	367	0.553	QRF01849
QRF01849_CP002248.1	373	0.563	QRF01849
QRF01849_CP002459.1	367	0.553	QRF01849
QRF01849_CP002912.1	509	0.411	QRF01849
QRF01849_CP002931.1	367	0.553	QRF01849
QRF01849_CP002997.1	367	0.556	QRF01849
QRF01849_CP003128.1	367	0.556	QRF01849
QRF01849_FN645454.1	358	0.439	QRF01849
QRF01849_FN645459.1	360	0.428	QRF01849
QRF01849_FN645481.1	360	0.439	QRF01849
QRF01849_FN645509.1	356	0.469	QRF01849
QRF01852_AACY020561173.1	91	0.593	QRF01852
QRF01852_ABQO010153027.1	86	0.593	QRF01852
QRF01852_ABQO010153028.1	86	0.593	QRF01852
QRF01852_ABXU01000040.1	90	0.633	QRF01852
QRF01852_ACTA01002385.1	86	0.558	QRF01852
QRF01852_ADCU01000024.1	91	0.648	QRF01852
QRF01852_AECZ01000001.1	90	0.611	QRF01852
QRF01852_AEQU010206247.1	86	0.558	QRF01852
QRF01852_AFBX01000284.1	92	0.652	QRF01852
QRF01852_AFHE01000002.1	90	0.578	QRF01852
QRF01852_AFSB01041911.1	86	0.593	QRF01852
QRF01852_AFSB01041913.1	86	0.593	QRF01852
QRF01852_AFWY01000011.1	91	0.703	QRF01852
QRF01852_AP010904.1	90	0.622	QRF01852
QRF01852_AY609115.1	86	0.570	QRF01852
QRF01852_AY609116.1	86	0.570	QRF01852
QRF01852_AY609117.1	86	0.570	QRF01852
QRF01852_AY609118.1	86	0.570	QRF01852
QRF01852_AY609119.1	86	0.570	QRF01852
QRF01852_AY609121.1	86	0.570	QRF01852
QRF01852_AY609122.1	86	0.570	QRF01852
QRF01852_CAAE01014537.1	86	0.616	QRF01852
QRF01852_CABD02181224.1	86	0.570	QRF01852
QRF01852_CABF01018097.1	86	0.651	QRF01852
QRF01852_CACX01001890.1	91	0.670	QRF01852
QRF01852_CAEC01262557.1	86	0.570	QRF01852
QRF01852_CP000469.1	91	0.593	QRF01852
QRF01852_CP001135.1	91	0.670	QRF01852
QRF01852_CP001629.1	90	0.589	QRF01852
QRF01852_CP002154.1	91	0.670	QRF01852
QRF01852_CP002683.1	92	0.717	QRF01852
QRF01852_DAAA02047375.1	86	0.570	QRF01852
QRF01852_DQ239471.1	86	0.570	QRF01852
QRF01852_DQ239473.1	86	0.570	QRF01852
QRF01852_DQ239474.1	86	0.570	QRF01852
QRF01852_DQ239478.1	86	0.570	QRF01852
QRF01852_EF368046.1	86	0.593	QRF01852
QRF01852_EF368047.1	86	0.593	QRF01852
QRF01852_EF368048.1	86	0.593	QRF01852
QRF01852_EF368049.1	86	0.593	QRF01852
QRF01852_EF368050.1	86	0.593	QRF01852
QRF01852_K02923.1	86	0.570	QRF01852
QRF01852_M89651.1	86	0.570	QRF01852
QRF01852_X02667.1	86	0.570	QRF01852
QRF01852_X54551.1	86	0.570	QRF01852
QRF01852_X74110.1	86	0.570	QRF01852
QRF02033_AACY020522415.1	132	0.606	QRF02033
QRF02033_AACY023846930.1	132	0.591	QRF02033
QRF02033_AADL01000586.1	143	0.629	QRF02033
QRF02033_ABPP01007277.1	136	0.500	QRF02033
QRF02033_ABRS01000025.1	141	0.447	QRF02033
QRF02033_ABRS01000056.1	141	0.447	QRF02033
QRF02033_ABSO01014321.1	142	0.570	QRF02033
QRF02033_ACNP01000018.1	143	0.629	QRF02033
QRF02033_ACNP01000019.1	143	0.622	QRF02033
QRF02033_ACNP01000068.1	143	0.629	QRF02033
QRF02033_ACNP01000104.1	143	0.629	QRF02033
QRF02033_ACNP01000122.1	143	0.629	QRF02033
QRF02033_ACXJ01006029.1	131	0.603	QRF02033
QRF02033_ACXJ01010369.1	143	0.636	QRF02033
QRF02033_ACXJ01011121.1	143	0.629	QRF02033
QRF02033_ACXJ01011337.1	143	0.629	QRF02033
QRF02033_ADCQ01000020.1	135	0.600	QRF02033
QRF02033_ADCQ01000024.1	135	0.578	QRF02033
QRF02033_ADCQ01000026.1	135	0.593	QRF02033
QRF02033_ADCQ01000033.1	135	0.593	QRF02033
QRF02033_ADCQ01000035.1	135	0.593	QRF02033
QRF02033_ADCQ01000050.1	135	0.578	QRF02033
QRF02033_ADCQ01000052.1	135	0.585	QRF02033
QRF02033_ADMF01000027.1	132	0.538	QRF02033
QRF02033_AEPQ01000264.1	140	0.457	QRF02033
QRF02033_AEPQ01000274.1	147	0.463	QRF02033
QRF02033_AERA01004853.1	138	0.572	QRF02033
QRF02033_AFBP01000066.1	135	0.593	QRF02033
QRF02033_AFBP01000075.1	135	0.563	QRF02033
QRF02033_AFBP01000084.1	134	0.612	QRF02033
QRF02033_AFBP01000101.1	135	0.563	QRF02033
QRF02033_AGAF01000026.1	134	0.388	QRF02033
QRF02033_AGFD01000001.1	136	0.551	QRF02033
QRF02033_AGJC01000007.1	135	0.496	QRF02033
QRF02033_CACA01000171.1	140	0.514	QRF02033
QRF02033_CACA01000227.1	140	0.529	QRF02033
QRF02033_CACA01000243.1	131	0.504	QRF02033
QRF02033_CACA01000318.1	133	0.489	QRF02033
QRF02033_CP001185.1	140	0.521	QRF02033
QRF02033_CP001727.1	143	0.671	QRF02033
QRF02033_CP001812.1	132	0.402	QRF02033
QRF02033_CP001896.1	142	0.634	QRF02033
QRF02033_CP002214.1	145	0.469	QRF02033
QRF02033_CP002326.1	149	0.523	QRF02033
QRF02033_CP002360.1	124	0.435	QRF02033
QRF02033_CP002991.1	147	0.537	QRF02033
QRF02033_CP003001.1	149	0.523	QRF02033
QRF02033_FP929043.1	138	0.406	QRF02033
QRF02344_ABQY01000015.1	127	0.606	QRF02344
QRF02344_ABQY01002007.1	122	0.590	QRF02344
QRF02344_ABQY01002732.1	125	0.608	QRF02344
QRF02344_ABQZ01000035.1	128	0.594	QRF02344
QRF02344_ABQZ01002080.1	120	0.642	QRF02344
QRF02344_ABQZ01002564.1	122	0.590	QRF02344
QRF02344_ABRA01001780.1	128	0.594	QRF02344
QRF02344_ABRA01001929.1	120	0.633	QRF02344
QRF02344_ABRA01002281.1	123	0.553	QRF02344
QRF02344_ABRA01002298.1	122	0.598	QRF02344
QRF02344_ABRB01001862.1	121	0.570	QRF02344
QRF02344_ABRB01002019.1	125	0.608	QRF02344
QRF02344_ABRB01002112.1	127	0.606	QRF02344
QRF02344_ABRC01000124.1	122	0.590	QRF02344
QRF02344_ABRC01002303.1	128	0.594	QRF02344
QRF02344_ABRC01002520.1	120	0.642	QRF02344
QRF02344_ABRC01002627.1	119	0.580	QRF02344
QRF02344_AECL01000004.1	122	0.590	QRF02344
QRF02344_AECL01000032.1	125	0.568	QRF02344
QRF02344_AECL01000046.1	122	0.590	QRF02344
QRF02344_AEYZ01000041.1	123	0.642	QRF02344
QRF02344_AEYZ01000110.1	122	0.598	QRF02344
QRF02344_AEYZ01000213.1	123	0.577	QRF02344
QRF02344_AEYZ01000248.1	127	0.606	QRF02344
QRF02344_AEYZ01000282.1	128	0.594	QRF02344
QRF02344_AEYZ01000355.1	120	0.650	QRF02344
QRF02344_AFSD01000001.1	122	0.582	QRF02344
QRF02344_AFSD01000003.1	124	0.573	QRF02344
QRF02344_AGSM01000006.1	125	0.568	QRF02344
QRF02344_AGSM01000010.1	122	0.590	QRF02344
QRF02344_AGSM01000015.1	122	0.590	QRF02344
QRF02344_AGVZ01000004.1	122	0.582	QRF02344
QRF02344_AGVZ01000010.1	122	0.598	QRF02344
QRF02344_AGVZ01000012.1	126	0.635	QRF02344
QRF02344_AL591688.1	123	0.650	QRF02344
QRF02344_AL591985.1	118	0.636	QRF02344
QRF02344_CP001627.1	124	0.653	QRF02344
QRF02344_CP001830.1	123	0.650	QRF02344
QRF02344_CP001832.1	118	0.636	QRF02344
QRF02344_CP002249.1	123	0.577	QRF02344
QRF02344_CP002740.1	123	0.650	QRF02344
QRF02344_CP002742.1	118	0.636	QRF02344
QRF02344_CP002781.1	123	0.642	QRF02344
QRF02344_DQ058416.1	127	0.606	QRF02344
QRF02344_EF066650.1	125	0.592	QRF02344
QRF02391_ADJI01000002.1	148	0.392	QRF02391
QRF02391_ADJJ01000002.1	148	0.392	QRF02391
QRF02391_ADJK01000012.1	148	0.392	QRF02391
QRF02391_ADVP01000007.1	148	0.392	QRF02391
QRF02391_AECP01000040.1	148	0.392	QRF02391
QRF02391_AECR01000026.1	148	0.392	QRF02391
QRF02391_AEEK01000062.1	148	0.392	QRF02391
QRF02391_AEUQ01000015.1	148	0.392	QRF02391
QRF02391_AEUR01000022.1	148	0.392	QRF02391
QRF02391_AFEE01000061.1	148	0.392	QRF02391
QRF02391_AFEF01000006.1	148	0.392	QRF02391
QRF02391_AFEG01000014.1	148	0.392	QRF02391
QRF02391_AFGU01000096.1	148	0.392	QRF02391
QRF02391_AFNO01000031.1	148	0.392	QRF02391
QRF02391_AFNP01000064.1	148	0.392	QRF02391
QRF02391_AFNQ01000009.1	148	0.392	QRF02391
QRF02391_AFTM01000043.1	148	0.392	QRF02391
QRF02391_AFTN01000007.1	148	0.392	QRF02391
QRF02391_AFTO01000019.1	148	0.392	QRF02391
QRF02391_AFTQ01000066.1	148	0.392	QRF02391
QRF02391_AFTS01000003.1	148	0.392	QRF02391
QRF02391_AFTT01000017.1	148	0.392	QRF02391
QRF02391_AFTU01000053.1	148	0.392	QRF02391
QRF02391_AJ938182.1	148	0.392	QRF02391
QRF02391_AM990992.1	148	0.392	QRF02391
QRF02391_AP009324.1	148	0.392	QRF02391
QRF02391_AP009351.1	148	0.392	QRF02391
QRF02391_BA000017.4	148	0.392	QRF02391
QRF02391_BA000018.3	148	0.392	QRF02391
QRF02391_BA000033.2	148	0.392	QRF02391
QRF02391_BABM01000001.1	148	0.392	QRF02391
QRF02391_BABZ01000032.1	148	0.392	QRF02391
QRF02391_BX571856.1	148	0.392	QRF02391
QRF02391_BX571857.1	148	0.392	QRF02391
QRF02391_CABA01000075.1	148	0.392	QRF02391
QRF02391_CP000046.1	148	0.392	QRF02391
QRF02391_CP000253.1	148	0.392	QRF02391
QRF02391_CP000255.1	148	0.392	QRF02391
QRF02391_CP000703.1	148	0.392	QRF02391
QRF02391_CP000730.1	148	0.392	QRF02391
QRF02391_CP000736.1	148	0.392	QRF02391
QRF02391_CP001781.1	148	0.392	QRF02391
QRF02391_CP001844.2	148	0.392	QRF02391
QRF02391_CP001996.1	148	0.392	QRF02391
QRF02391_CP002110.1	148	0.392	QRF02391
QRF02391_CP002114.2	148	0.392	QRF02391
QRF02391_CP002120.1	148	0.392	QRF02391
QRF02391_FN433596.1	148	0.392	QRF02391
QRF02391_FR714927.1	148	0.392	QRF02391
QRF02391_FR821779.1	148	0.392	QRF02391
