ID	Len	GC	Group
QRF00167_ABHG02000003.1	102	0.304	QRF00167
QRF00167_ABKJ02000007.1	102	0.304	QRF00167
QRF00167_ABKK02000005.1	102	0.304	QRF00167
QRF00167_ABKL02000006.1	102	0.304	QRF00167
QRF00167_ABVH01000012.1	102	0.353	QRF00167
QRF00167_ABXP01000021.1	102	0.402	QRF00167
QRF00167_ACPC01000045.1	102	0.343	QRF00167
QRF00167_ACWD01000030.1	102	0.382	QRF00167
QRF00167_ACXP02000001.1	102	0.392	QRF00167
QRF00167_ACXY01000003.1	102	0.392	QRF00167
QRF00167_ADDE01000375.1	102	0.304	QRF00167
QRF00167_ADEH01002527.1	102	0.304	QRF00167
QRF00167_ADEJ01000396.1	102	0.304	QRF00167
QRF00167_ADNX01000097.1	102	0.304	QRF00167
QRF00167_ADVM01000089.1	102	0.304	QRF00167
QRF00167_AEYS01000018.1	102	0.382	QRF00167
QRF00167_AGAA01000002.1	102	0.304	QRF00167
QRF00167_AGAB01000036.1	102	0.304	QRF00167
QRF00167_AGAC01000017.1	102	0.304	QRF00167
QRF00167_BABF01015879.1	102	0.304	QRF00167
QRF00167_CP000922.1	102	0.363	QRF00167
QRF00167_CP000924.1	102	0.392	QRF00167
QRF00167_CP001638.1	102	0.373	QRF00167
QRF00167_CP001794.1	102	0.382	QRF00167
QRF00167_CP001936.1	102	0.373	QRF00167
QRF00167_CP002028.1	102	0.382	QRF00167
QRF00167_CP002032.1	102	0.373	QRF00167
QRF00167_CP002050.1	102	0.382	QRF00167
QRF00167_CP002171.1	102	0.373	QRF00167
QRF00167_CP002210.1	102	0.392	QRF00167
QRF00167_CP002442.1	102	0.382	QRF00167
QRF00167_CP002466.1	102	0.392	QRF00167
QRF00167_CP002835.1	102	0.382	QRF00167
QRF00167_CP002991.1	102	0.382	QRF00167
QRF00167_FN538970.1	102	0.304	QRF00167
QRF00167_FN545816.1	102	0.304	QRF00167
QRF00167_FN665652.1	102	0.304	QRF00167
QRF00167_FN665653.1	102	0.304	QRF00167
QRF00167_FN665654.1	102	0.304	QRF00167
QRF00167_FN668375.1	102	0.304	QRF00167
QRF00167_FN668941.1	102	0.304	QRF00167
QRF00167_FN668944.1	102	0.304	QRF00167
QRF00169_CP002869.1	95	0.516	QRF00169
QRF00174_AACY020310359.1	188	0.580	QRF00174
QRF00174_AACY020522527.1	188	0.574	QRF00174
QRF00174_AACY021717775.1	188	0.574	QRF00174
QRF00174_AACY022232050.1	188	0.580	QRF00174
QRF00174_AACY023791575.1	190	0.553	QRF00174
QRF00174_ABSH01000007.1	220	0.564	QRF00174
QRF00174_ABXP01000167.1	241	0.519	QRF00174
QRF00174_ACCU01000015.1	215	0.591	QRF00174
QRF00174_ACNW01000068.1	193	0.627	QRF00174
QRF00174_ACQI01015980.1	215	0.633	QRF00174
QRF00174_ACXP02000001.1	193	0.503	QRF00174
QRF00174_ACXP02000002.1	193	0.508	QRF00174
QRF00174_ACXY01000006.1	173	0.503	QRF00174
QRF00174_AEPN01000004.1	209	0.670	QRF00174
QRF00174_AEVM01000018.1	196	0.638	QRF00174
QRF00174_AEVM01000041.1	200	0.620	QRF00174
QRF00174_AEYS01000104.1	194	0.505	QRF00174
QRF00174_AFCF01000003.1	210	0.629	QRF00174
QRF00174_AFHT01000105.1	198	0.596	QRF00174
QRF00174_AGJQ01000008.1	187	0.583	QRF00174
QRF00174_AGSN01000124.1	209	0.612	QRF00174
QRF00174_AGTN01046440.1	197	0.645	QRF00174
QRF00174_AGTN01179747.1	195	0.656	QRF00174
QRF00174_AP012206.1	203	0.621	QRF00174
QRF00174_CP000923.1	193	0.508	QRF00174
QRF00174_CP000930.2	183	0.612	QRF00174
QRF00174_CP001029.1	194	0.660	QRF00174
QRF00174_CP001096.1	197	0.645	QRF00174
QRF00174_CP001185.1	183	0.481	QRF00174
QRF00174_CP001298.1	201	0.662	QRF00174
QRF00174_CP001299.1	211	0.645	QRF00174
QRF00174_CP001510.1	201	0.657	QRF00174
QRF00174_CP001720.1	186	0.495	QRF00174
QRF00174_CP001982.1	191	0.466	QRF00174
QRF00174_CP002171.1	173	0.474	QRF00174
QRF00174_CP002210.1	193	0.508	QRF00174
QRF00174_CP002418.1	198	0.667	QRF00174
QRF00174_CP002447.1	208	0.635	QRF00174
QRF00174_CP002466.1	193	0.508	QRF00174
QRF00174_CP002780.1	181	0.580	QRF00174
QRF00174_CP002897.1	204	0.676	QRF00174
QRF00174_CP002991.1	194	0.510	QRF00174
QRF00174_CP003017.1	191	0.455	QRF00174
QRF00174_CP003046.1	197	0.624	QRF00174
QRF00174_FP103042.2	201	0.662	QRF00174
QRF00375_AF196718.1	99	0.495	QRF00375
QRF00375_AY423381.1	99	0.485	QRF00375
QRF00375_AY423383.1	99	0.485	QRF00375
QRF00375_AY423384.1	99	0.485	QRF00375
QRF00375_AY423385.1	99	0.485	QRF00375
QRF00375_AY423386.1	99	0.495	QRF00375
QRF00375_AY932690.1	99	0.475	QRF00375
QRF00375_DQ295192.1	99	0.495	QRF00375
QRF00375_EF370222.1	99	0.495	QRF00375
QRF00375_EF370244.1	99	0.495	QRF00375
QRF00375_EF370246.1	99	0.485	QRF00375
QRF00375_EF370308.1	99	0.495	QRF00375
QRF00375_EF370309.1	99	0.495	QRF00375
QRF00375_EF370310.1	99	0.495	QRF00375
QRF00375_EF370311.1	99	0.495	QRF00375
QRF00375_EF370313.1	99	0.495	QRF00375
QRF00375_EF370319.1	99	0.495	QRF00375
QRF00375_EF370362.1	99	0.495	QRF00375
QRF00375_EU047619.1	99	0.495	QRF00375
QRF00375_EU047644.1	99	0.495	QRF00375
QRF00375_EU047681.1	99	0.495	QRF00375
QRF00375_EU735540.1	99	0.495	QRF00375
QRF00375_FJ213780.1	99	0.495	QRF00375
QRF00375_GU362886.1	99	0.495	QRF00375
QRF00375_JN636158.1	99	0.495	QRF00375
QRF00375_JN636161.1	99	0.495	QRF00375
QRF00375_JN636226.1	99	0.495	QRF00375
QRF00375_JN636228.1	99	0.495	QRF00375
QRF00375_JN636229.1	99	0.495	QRF00375
QRF00375_JN636230.1	99	0.495	QRF00375
QRF00375_JN636276.1	99	0.485	QRF00375
QRF00375_JN636298.1	99	0.495	QRF00375
QRF00375_JN636303.1	99	0.495	QRF00375
QRF00375_JN636305.1	99	0.495	QRF00375
QRF00375_JN636306.1	99	0.495	QRF00375
QRF00375_JN636314.1	99	0.495	QRF00375
QRF00375_U34603.1	99	0.495	QRF00375
QRF00375_U80530.1	99	0.495	QRF00375
QRF00375_U80533.1	99	0.495	QRF00375
QRF00375_U81456.1	99	0.495	QRF00375
QRF00375_U81469.1	99	0.495	QRF00375
QRF00375_U89856.1	99	0.495	QRF00375
QRF00375_U89857.1	99	0.495	QRF00375
QRF00375_U89859.1	99	0.495	QRF00375
QRF00375_U89860.1	99	0.495	QRF00375
QRF00375_U89861.1	99	0.495	QRF00375
QRF00375_U89862.1	99	0.495	QRF00375
QRF00375_U89864.1	99	0.495	QRF00375
QRF00375_U89865.1	99	0.495	QRF00375
QRF00375_U89866.1	99	0.495	QRF00375
QRF00380_ACAP01000070.1	171	0.398	QRF00380
QRF00380_ACAQ01000055.1	171	0.398	QRF00380
QRF00380_ACAR01000096.1	171	0.398	QRF00380
QRF00380_ACAT01000012.1	171	0.398	QRF00380
QRF00380_ACAU01000028.1	171	0.398	QRF00380
QRF00380_ACAV01000058.1	171	0.398	QRF00380
QRF00380_ACAW01000070.1	171	0.398	QRF00380
QRF00380_ACGL01000104.1	171	0.398	QRF00380
QRF00380_ACGM01000032.1	171	0.398	QRF00380
QRF00380_ACHK01000103.1	171	0.398	QRF00380
QRF00380_ACIX01000021.1	171	0.398	QRF00380
QRF00380_ACOC01000026.1	171	0.398	QRF00380
QRF00380_ACOX02000001.1	171	0.398	QRF00380
QRF00380_ADDP01000041.1	171	0.398	QRF00380
QRF00380_ADDQ01000028.1	171	0.398	QRF00380
QRF00380_ADKN01000065.1	171	0.398	QRF00380
QRF00380_AEBB01000002.1	171	0.398	QRF00380
QRF00380_AEBD01000036.1	171	0.398	QRF00380
QRF00380_AEBE01000048.1	171	0.398	QRF00380
QRF00380_AEBF01000029.1	171	0.398	QRF00380
QRF00380_AEBH01000028.1	171	0.398	QRF00380
QRF00380_AEBI01000013.1	171	0.398	QRF00380
QRF00380_AEBJ01000038.1	171	0.398	QRF00380
QRF00380_AEBK01000055.1	171	0.398	QRF00380
QRF00380_AEBL01000032.1	171	0.398	QRF00380
QRF00380_AEBM01000005.1	171	0.398	QRF00380
QRF00380_AEBN01000093.1	171	0.398	QRF00380
QRF00380_AEBO01000008.1	171	0.398	QRF00380
QRF00380_AEBP01000002.1	171	0.398	QRF00380
QRF00380_AEBQ01000039.1	171	0.398	QRF00380
QRF00380_AEBR01000110.1	171	0.398	QRF00380
QRF00380_AEBS01000016.1	171	0.398	QRF00380
QRF00380_AEBT01000035.1	171	0.398	QRF00380
QRF00380_AEBV01000035.1	171	0.398	QRF00380
QRF00380_AEBW01000094.1	171	0.398	QRF00380
QRF00380_AEBX01000029.1	171	0.398	QRF00380
QRF00380_AEBY01000048.1	171	0.398	QRF00380
QRF00380_AEBZ01000042.1	171	0.398	QRF00380
QRF00380_AECA01000058.1	171	0.398	QRF00380
QRF00380_AECB01000048.1	171	0.398	QRF00380
QRF00380_AECC01000008.1	171	0.398	QRF00380
QRF00380_AECD01000031.1	171	0.398	QRF00380
QRF00380_AECE01000122.1	171	0.398	QRF00380
QRF00380_AECF01000061.1	171	0.398	QRF00380
QRF00380_AECG01000019.1	171	0.398	QRF00380
QRF00380_AEQT01000833.1	171	0.398	QRF00380
QRF00380_AFBS01000072.1	171	0.398	QRF00380
QRF00380_CP002491.1	171	0.398	QRF00380
QRF00380_CP002621.1	171	0.398	QRF00380
QRF00380_FP929058.1	171	0.398	QRF00380
QRF00386_AB017151.1	90	0.567	QRF00386
QRF00386_AB426608.1	90	0.522	QRF00386
QRF00386_AB501329.1	90	0.533	QRF00386
QRF00386_AB501330.1	90	0.533	QRF00386
QRF00386_AB501331.1	90	0.533	QRF00386
QRF00386_AB501332.1	90	0.544	QRF00386
QRF00386_AB647321.1	90	0.533	QRF00386
QRF00386_AF039205.1	90	0.567	QRF00386
QRF00386_AF105342.1	90	0.567	QRF00386
QRF00386_AF231763.1	90	0.533	QRF00386
QRF00386_AF231764.1	90	0.533	QRF00386
QRF00386_AF231765.1	90	0.533	QRF00386
QRF00386_AF326761.2	90	0.511	QRF00386
QRF00386_AF326764.2	90	0.522	QRF00386
QRF00386_AY302560.1	90	0.544	QRF00386
QRF00386_AY466022.1	90	0.533	QRF00386
QRF00386_AY466023.1	90	0.533	QRF00386
QRF00386_AY466024.1	90	0.533	QRF00386
QRF00386_AY466025.1	90	0.533	QRF00386
QRF00386_AY466026.1	90	0.533	QRF00386
QRF00386_AY466027.1	90	0.533	QRF00386
QRF00386_AY466028.1	90	0.533	QRF00386
QRF00386_AY466029.1	90	0.544	QRF00386
QRF00386_AY697458.1	90	0.544	QRF00386
QRF00386_AY752944.2	90	0.533	QRF00386
QRF00386_AY752945.1	90	0.533	QRF00386
QRF00386_AY752946.1	90	0.533	QRF00386
QRF00386_AY843297.1	90	0.556	QRF00386
QRF00386_AY843301.1	90	0.544	QRF00386
QRF00386_AY843303.1	90	0.556	QRF00386
QRF00386_AY843304.1	90	0.533	QRF00386
QRF00386_AY843305.1	90	0.556	QRF00386
QRF00386_AY843307.1	90	0.567	QRF00386
QRF00386_AY843308.1	90	0.533	QRF00386
QRF00386_AY875692.1	90	0.556	QRF00386
QRF00386_DQ092796.1	90	0.522	QRF00386
QRF00386_DQ092797.1	90	0.522	QRF00386
QRF00386_DQ246620.1	90	0.556	QRF00386
QRF00386_DQ480420.1	90	0.522	QRF00386
QRF00386_EF174469.1	90	0.556	QRF00386
QRF00386_EF634316.1	90	0.544	QRF00386
QRF00386_EU147493.1	90	0.533	QRF00386
QRF00386_GU550508.1	90	0.556	QRF00386
QRF00386_HQ728261.1	90	0.556	QRF00386
QRF00386_JN048468.1	90	0.533	QRF00386
QRF00386_JN048469.1	90	0.533	QRF00386
QRF00386_M74567.1	90	0.533	QRF00386
QRF00386_M88483.1	90	0.533	QRF00386
QRF00386_S39291.1	90	0.522	QRF00386
QRF00386_X77708.1	90	0.556	QRF00386
QRF00480_JF320075.1	52	0.442	QRF00480
QRF00480_JF320078.1	52	0.442	QRF00480
QRF00480_JF320079.1	52	0.442	QRF00480
QRF00480_JF320316.1	52	0.442	QRF00480
QRF00480_JF320319.1	52	0.442	QRF00480
QRF00480_JF320321.1	52	0.442	QRF00480
QRF00480_JF320322.1	52	0.442	QRF00480
QRF00480_JF320326.1	52	0.442	QRF00480
QRF00480_JF320363.1	52	0.442	QRF00480
QRF00480_JF320364.1	52	0.442	QRF00480
QRF00480_JF320365.1	52	0.442	QRF00480
QRF00480_JF320366.1	52	0.442	QRF00480
QRF00480_JF320369.1	52	0.442	QRF00480
QRF00480_JF320373.1	52	0.442	QRF00480
QRF00480_JF320374.1	52	0.442	QRF00480
QRF00480_JF320427.1	52	0.442	QRF00480
QRF00480_JF320428.1	52	0.442	QRF00480
QRF00480_JF320429.1	52	0.442	QRF00480
QRF00480_JF320430.1	52	0.442	QRF00480
QRF00480_JF320431.1	52	0.442	QRF00480
QRF00480_JF320514.1	52	0.442	QRF00480
QRF00480_JF320515.1	52	0.442	QRF00480
QRF00480_JF320516.1	52	0.442	QRF00480
QRF00480_JF320518.1	52	0.442	QRF00480
QRF00480_JF320519.1	52	0.442	QRF00480
QRF00480_JF320634.1	52	0.442	QRF00480
QRF00480_JF320639.1	52	0.442	QRF00480
QRF00480_JF320640.1	52	0.442	QRF00480
QRF00480_JF320641.1	52	0.442	QRF00480
QRF00480_JF683749.1	52	0.442	QRF00480
QRF00480_JF683751.1	52	0.442	QRF00480
QRF00480_JF683794.1	52	0.442	QRF00480
QRF00480_JF689857.1	52	0.442	QRF00480
QRF00480_JF689889.1	52	0.442	QRF00480
QRF00480_JN235965.1	52	0.442	QRF00480
QRF00480_JN408076.1	52	0.442	QRF00480
QRF00480_JN692466.1	52	0.442	QRF00480
QRF00480_JN692473.1	52	0.442	QRF00480
QRF00480_U29255.1	52	0.442	QRF00480
QRF00480_U29256.1	52	0.442	QRF00480
QRF00480_U29257.1	52	0.442	QRF00480
QRF00480_U29258.1	52	0.442	QRF00480
QRF00480_U29259.1	52	0.442	QRF00480
QRF00480_U29260.1	52	0.442	QRF00480
QRF00480_U29261.1	52	0.442	QRF00480
QRF00480_U29262.1	52	0.442	QRF00480
QRF00480_U29263.1	52	0.442	QRF00480
QRF00480_U29265.1	52	0.442	QRF00480
QRF00480_U39362.2	52	0.442	QRF00480
QRF00480_Z11530.1	52	0.442	QRF00480
QRF00523_AB473604.1	40	0.700	QRF00523
QRF00523_AB473607.1	40	0.700	QRF00523
QRF00523_AB473608.1	40	0.700	QRF00523
QRF00523_AB473609.1	40	0.700	QRF00523
QRF00523_ABRO01146791.1	40	0.725	QRF00523
QRF00523_AK293312.1	40	0.675	QRF00523
QRF00523_AY219882.1	40	0.675	QRF00523
QRF00523_AY458651.1	40	0.675	QRF00523
QRF00523_AY720673.1	40	0.700	QRF00523
QRF00523_AY765378.1	40	0.750	QRF00523
QRF00523_AY765385.1	40	0.725	QRF00523
QRF00523_AY765388.1	40	0.700	QRF00523
QRF00523_DQ358969.1	40	0.700	QRF00523
QRF00523_EF139168.1	40	0.700	QRF00523
QRF00523_EF165088.1	40	0.700	QRF00523
QRF00523_EF192236.1	40	0.700	QRF00523
QRF00523_EF192237.1	40	0.700	QRF00523
QRF00523_EF467170.1	40	0.675	QRF00523
QRF00523_EF467171.1	40	0.700	QRF00523
QRF00523_EU886369.1	40	0.700	QRF00523
QRF00523_FJ232958.1	40	0.725	QRF00523
QRF00523_FJ232959.1	40	0.725	QRF00523
QRF00523_FJ796963.1	40	0.725	QRF00523
QRF00523_GQ850542.1	40	0.725	QRF00523
QRF00523_K02234.1	40	0.700	QRF00523
QRF00523_M14054.1	40	0.700	QRF00523
QRF00523_M37381.1	40	0.700	QRF00523
QRF00523_M81930.1	40	0.700	QRF00523
QRF00523_S79978.1	40	0.700	QRF00523
QRF00523_S80539.1	40	0.700	QRF00523
QRF00523_S80732.1	40	0.700	QRF00523
QRF00523_S83341.1	40	0.700	QRF00523
QRF00523_U08296.1	40	0.700	QRF00523
QRF00523_U08300.1	40	0.700	QRF00523
QRF00523_U08308.1	40	0.700	QRF00523
QRF00523_U15039.1	40	0.700	QRF00523
QRF00523_U15166.1	40	0.700	QRF00523
QRF00523_U75382.1	40	0.675	QRF00523
QRF00523_X83416.1	40	0.700	QRF00523
QRF00523_Z48048.1	40	0.675	QRF00523
QRF00523_Z48604.1	40	0.675	QRF00523
QRF00641_AABR05139508.1	81	0.370	QRF00641
QRF00641_AACZ03097072.1	80	0.325	QRF00641
QRF00641_AADA01084967.1	80	0.325	QRF00641
QRF00641_AADB02016115.1	80	0.325	QRF00641
QRF00641_AADC01118575.1	80	0.325	QRF00641
QRF00641_AADD01141099.1	80	0.325	QRF00641
QRF00641_AAFC03086346.1	81	0.358	QRF00641
QRF00641_AAGU03025975.1	80	0.412	QRF00641
QRF00641_AAGV020362615.1	80	0.325	QRF00641
QRF00641_AAGV020362617.1	80	0.412	QRF00641
QRF00641_AAHX01046583.1	81	0.370	QRF00641
QRF00641_AAHY01103470.1	81	0.370	QRF00641
QRF00641_AAKN02051949.1	80	0.425	QRF00641
QRF00641_AANU01197805.1	80	0.325	QRF00641
QRF00641_AAPY01359968.1	80	0.412	QRF00641
QRF00641_AAQR03046511.1	81	0.370	QRF00641
QRF00641_AAQR03046512.1	80	0.412	QRF00641
QRF00641_AAWR02020065.1	81	0.383	QRF00641
QRF00641_ABBA01048514.1	81	0.383	QRF00641
QRF00641_ABDC01257672.1	81	0.370	QRF00641
QRF00641_ABGA01039466.1	81	0.383	QRF00641
QRF00641_ABGA01039467.1	80	0.325	QRF00641
QRF00641_ABRN01448850.1	81	0.383	QRF00641
QRF00641_ABRQ01054375.1	80	0.412	QRF00641
QRF00641_ABSL01067087.1	81	0.383	QRF00641
QRF00641_AC121784.2	81	0.370	QRF00641
QRF00641_ACFV01132260.1	80	0.412	QRF00641
QRF00641_ACIV011781910.1	81	0.358	QRF00641
QRF00641_ADDF012586307.1	81	0.383	QRF00641
QRF00641_ADDF012586330.1	80	0.325	QRF00641
QRF00641_AEHK01342216.1	80	0.325	QRF00641
QRF00641_AEHL01388802.1	80	0.325	QRF00641
QRF00641_AEKP01048012.1	80	0.325	QRF00641
QRF00641_AEKP01048014.1	81	0.383	QRF00641
QRF00641_AEKQ01138840.1	81	0.370	QRF00641
QRF00641_AEKR01052184.1	81	0.370	QRF00641
QRF00641_AFSB01273937.1	80	0.412	QRF00641
QRF00641_AGCE01130207.1	80	0.412	QRF00641
QRF00641_AL132709.5	81	0.383	QRF00641
QRF00641_CAAA01088157.1	81	0.370	QRF00641
QRF00641_CABD02116367.1	81	0.383	QRF00641
QRF00641_CABD02116368.1	80	0.325	QRF00641
QRF00641_CAEC01609149.1	80	0.325	QRF00641
QRF00641_DAAA02053249.1	81	0.358	QRF00641
QRF00641_DAAB010308276.1	80	0.325	QRF00641
QRF01051_AACY020557419.1	88	0.489	QRF01051
QRF01051_AACY020562586.1	89	0.472	QRF01051
QRF01051_AAFX01029657.1	91	0.527	QRF01051
QRF01051_AAFX01108761.1	88	0.636	QRF01051
QRF01051_AASZ01000316.1	91	0.593	QRF01051
QRF01051_ABSQ01035821.1	87	0.609	QRF01051
QRF01051_ABXP01000171.1	88	0.614	QRF01051
QRF01051_ACJM01000004.1	85	0.576	QRF01051
QRF01051_ACJM01000018.1	87	0.529	QRF01051
QRF01051_ACVI01000170.1	89	0.404	QRF01051
QRF01051_ACWD01000078.1	87	0.437	QRF01051
QRF01051_ACXP02000002.1	88	0.523	QRF01051
QRF01051_ACXY01000004.1	88	0.523	QRF01051
QRF01051_ADEK01000045.1	89	0.404	QRF01051
QRF01051_ADGO01009203.1	87	0.575	QRF01051
QRF01051_ADGO01023703.1	87	0.575	QRF01051
QRF01051_ADGO01038152.1	86	0.640	QRF01051
QRF01051_ADGO01057323.1	87	0.563	QRF01051
QRF01051_ADGO01101996.1	83	0.542	QRF01051
QRF01051_ADGO01203309.1	87	0.425	QRF01051
QRF01051_ADJT01002700.1	86	0.523	QRF01051
QRF01051_AECY01000003.1	89	0.494	QRF01051
QRF01051_AECZ01000036.1	87	0.598	QRF01051
QRF01051_AEDB01000070.1	85	0.471	QRF01051
QRF01051_AEYS01000015.1	88	0.500	QRF01051
QRF01051_AFOY01000007.1	85	0.541	QRF01051
QRF01051_AGEX01000004.1	89	0.506	QRF01051
QRF01051_AGFE01000013.1	84	0.512	QRF01051
QRF01051_AGHO01000006.1	87	0.414	QRF01051
QRF01051_AGJQ01000001.1	87	0.460	QRF01051
QRF01051_AGTN01050262.1	87	0.460	QRF01051
QRF01051_AGTN01410772.1	85	0.529	QRF01051
QRF01051_AGTN01471933.1	86	0.488	QRF01051
QRF01051_AGVO01000049.1	87	0.540	QRF01051
QRF01051_AP012044.1	87	0.552	QRF01051
QRF01051_CP000141.1	89	0.584	QRF01051
QRF01051_CP000724.1	89	0.371	QRF01051
QRF01051_CP001252.1	89	0.506	QRF01051
QRF01051_CP001936.1	87	0.494	QRF01051
QRF01051_CP002017.1	87	0.563	QRF01051
QRF01051_CP002032.1	88	0.511	QRF01051
QRF01051_CP002210.1	88	0.523	QRF01051
QRF01051_CP002383.1	89	0.506	QRF01051
QRF01051_CP002466.1	88	0.523	QRF01051
QRF01051_CP002607.1	87	0.529	QRF01051
QRF01051_CP002767.1	89	0.494	QRF01051
QRF01051_CP002811.1	89	0.506	QRF01051
QRF01051_CP002991.1	88	0.500	QRF01051
QRF01051_CP003096.1	87	0.563	QRF01051
QRF01055_AAOS02000013.1	147	0.463	QRF01055
QRF01055_ACCB01000031.1	147	0.476	QRF01055
QRF01055_ACNQ01000017.1	147	0.463	QRF01055
QRF01055_ACNR01000009.1	147	0.463	QRF01055
QRF01055_ACNS01000001.1	147	0.463	QRF01055
QRF01055_ACNT01000009.1	147	0.463	QRF01055
QRF01055_ADDC01000001.1	147	0.463	QRF01055
QRF01055_AFOM01000014.1	140	0.464	QRF01055
QRF01055_AFON01000131.1	140	0.464	QRF01055
QRF01055_AFOO01000015.1	140	0.464	QRF01055
QRF01055_AFOP01000155.1	140	0.464	QRF01055
QRF01055_AFOQ01000009.1	140	0.464	QRF01055
QRF01055_AFOR01000015.1	140	0.464	QRF01055
QRF01055_AFOS01000038.1	140	0.464	QRF01055
QRF01055_AFOT01000119.1	140	0.464	QRF01055
QRF01055_AFOV01000058.1	140	0.464	QRF01055
QRF01055_AFSV01000042.1	140	0.464	QRF01055
QRF01055_AGQO01000009.1	145	0.483	QRF01055
QRF01055_AGUI01000099.1	140	0.464	QRF01055
QRF01055_AGUJ01000039.1	140	0.464	QRF01055
QRF01055_AGUK01000102.1	140	0.464	QRF01055
QRF01055_AGUL01000095.1	140	0.464	QRF01055
QRF01055_AGUM01000007.1	140	0.464	QRF01055
QRF01055_AGUN01000100.1	140	0.464	QRF01055
QRF01055_AGUO01000029.1	140	0.464	QRF01055
QRF01055_AGUP01000035.1	140	0.464	QRF01055
QRF01055_AGUQ01000015.1	140	0.464	QRF01055
QRF01055_AGUR01000134.1	140	0.464	QRF01055
QRF01055_AGUS01000008.1	140	0.464	QRF01055
QRF01055_CACU01000009.1	145	0.483	QRF01055
QRF01055_CACV01000016.1	145	0.483	QRF01055
QRF01055_CACW01000001.1	145	0.483	QRF01055
QRF01055_CACY01000060.1	145	0.483	QRF01055
QRF01055_CACZ01000020.1	145	0.476	QRF01055
QRF01055_CP000901.1	147	0.463	QRF01055
QRF01055_CP000950.1	147	0.463	QRF01055
QRF01055_CP001048.1	147	0.463	QRF01055
QRF01055_CP001233.1	140	0.464	QRF01055
QRF01055_CP001235.1	140	0.464	QRF01055
QRF01055_CP001485.1	140	0.464	QRF01055
QRF01055_CP001585.1	147	0.463	QRF01055
QRF01055_CP001589.1	147	0.463	QRF01055
QRF01055_CP001593.1	147	0.463	QRF01055
QRF01055_CP001608.1	147	0.463	QRF01055
QRF01055_CP002246.1	145	0.483	QRF01055
QRF01055_CP002555.1	140	0.464	QRF01055
QRF01055_CP002956.1	147	0.463	QRF01055
QRF01055_CP003069.1	140	0.464	QRF01055
QRF01055_FR718769.1	145	0.483	QRF01055
QRF01055_FR729477.2	145	0.483	QRF01055
QRF01118_ABSQ01038987.1	108	0.546	QRF01118
QRF01118_AGAF01000051.1	108	0.556	QRF01118
QRF01118_AGJA01000015.1	108	0.556	QRF01118
QRF01118_CP001746.1	108	0.509	QRF01118
QRF01118_CP001903.1	108	0.509	QRF01118
QRF01118_CP001907.1	108	0.509	QRF01118
QRF01118_CP002508.1	108	0.509	QRF01118
QRF01118_S43429.1	108	0.509	QRF01118
QRF01118_X64646.1	108	0.509	QRF01118
QRF01118_X89895.1	108	0.509	QRF01118
QRF01118_X94448.1	108	0.509	QRF01118
QRF01419_ACYN01013578.1	187	0.374	QRF01419
QRF01419_ACYN01015695.1	187	0.374	QRF01419
QRF01419_AF123814.1	187	0.385	QRF01419
QRF01419_AF123818.1	187	0.385	QRF01419
QRF01419_AF134324.1	187	0.374	QRF01419
QRF01419_AF239794.1	187	0.353	QRF01419
QRF01419_AF528924.1	187	0.364	QRF01419
QRF01419_AF528928.1	187	0.369	QRF01419
QRF01419_AF528937.1	187	0.369	QRF01419
QRF01419_AF528938.1	187	0.385	QRF01419
QRF01419_AF528941.1	187	0.385	QRF01419
QRF01419_AJ459487.1	187	0.369	QRF01419
QRF01419_AJ970307.1	187	0.374	QRF01419
QRF01419_AY147639.1	187	0.342	QRF01419
QRF01419_AY450953.1	187	0.358	QRF01419
QRF01419_AY582139.1	187	0.358	QRF01419
QRF01419_AY780259.1	187	0.374	QRF01419
QRF01419_CACC01012117.1	187	0.374	QRF01419
QRF01419_CU227729.1	187	0.374	QRF01419
QRF01419_DQ069647.1	187	0.364	QRF01419
QRF01419_DQ119058.1	187	0.374	QRF01419
QRF01419_DQ400350.1	187	0.342	QRF01419
QRF01419_DQ865975.1	187	0.374	QRF01419
QRF01419_DQ865976.1	187	0.374	QRF01419
QRF01419_EF489041.1	187	0.374	QRF01419
QRF01419_EU016754.1	187	0.358	QRF01419
QRF01419_EU117376.1	187	0.385	QRF01419
QRF01419_EU431223.1	187	0.364	QRF01419
QRF01419_FJ695500.1	187	0.380	QRF01419
QRF01419_GQ997085.1	187	0.358	QRF01419
QRF01419_GQ997500.1	187	0.374	QRF01419
QRF01419_GQ997964.1	187	0.380	QRF01419
QRF01419_GQ998106.1	187	0.358	QRF01419
QRF01419_GQ998470.1	187	0.385	QRF01419
QRF01419_GU195652.1	187	0.364	QRF01419
QRF01419_HM100350.1	187	0.364	QRF01419
QRF01419_HM347959.1	187	0.374	QRF01419
QRF01419_HQ207704.1	187	0.369	QRF01419
QRF01419_HQ244500.2	187	0.374	QRF01419
QRF01419_HQ285842.1	187	0.380	QRF01419
QRF01419_HQ336404.2	187	0.374	QRF01419
QRF01419_JF940517.1	187	0.374	QRF01419
QRF01419_JF940518.1	187	0.374	QRF01419
QRF01419_JF940519.1	187	0.374	QRF01419
QRF01419_JF940520.1	187	0.374	QRF01419
QRF01419_JF940521.1	187	0.374	QRF01419
QRF01419_JN160603.1	187	0.358	QRF01419
QRF01419_JN160604.1	187	0.348	QRF01419
QRF01419_JN160605.1	187	0.348	QRF01419
QRF01419_JN637765.1	187	0.348	QRF01419
QRF01689_AACY020142312.1	120	0.492	QRF01689
