ID	Len	GC	Group
QRF01725_ADFA01000022.1	109	0.606	QRF01725
QRF01725_ADTV01000064.1	109	0.642	QRF01725
QRF01725_AEFL01000033.1	118	0.602	QRF01725
QRF01725_AEFL01000083.1	109	0.596	QRF01725
QRF01725_AENH01000001.1	97	0.330	QRF01725
QRF01725_AFCH01000059.1	108	0.639	QRF01725
QRF01725_AFMP01000011.1	108	0.602	QRF01725
QRF01725_AFXE01000007.1	109	0.651	QRF01725
QRF01725_AFZZ01000135.1	105	0.410	QRF01725
QRF01725_AP010803.1	107	0.645	QRF01725
QRF01725_BAAX01003673.1	105	0.381	QRF01725
QRF01725_CP002006.1	111	0.423	QRF01725
QRF01725_CP002079.1	109	0.615	QRF01725
QRF01725_CP002346.1	97	0.330	QRF01725
QRF01725_CP002396.1	107	0.598	QRF01725
QRF01725_CP002453.1	98	0.327	QRF01725
QRF01725_CP002460.1	109	0.615	QRF01725
QRF01725_CP002528.1	97	0.330	QRF01725
QRF01725_CP002562.1	97	0.330	QRF01725
QRF01725_CP002568.1	115	0.696	QRF01725
QRF01725_CP002798.1	108	0.648	QRF01725
QRF01725_CP002825.1	97	0.320	QRF01725
QRF01725_CP002932.1	109	0.615	QRF01725
QRF01725_CP002998.1	109	0.615	QRF01725
QRF01725_CP003129.1	109	0.615	QRF01725
QRF01725_FP476056.1	98	0.388	QRF01725
QRF01725_HE577327.1	105	0.638	QRF01725
QRF01734_AAAA02038864.1	63	0.556	QRF01734
QRF01734_AAGE02027761.1	63	0.556	QRF01734
QRF01734_ABOK01328903.1	63	0.556	QRF01734
QRF01734_ABOK01334023.1	63	0.556	QRF01734
QRF01734_ABOK01409658.1	63	0.556	QRF01734
QRF01734_ACCC01000016.1	63	0.492	QRF01734
QRF01734_ACCI02000078.1	70	0.471	QRF01734
QRF01734_ACDJ01000034.1	61	0.492	QRF01734
QRF01734_ACIH01000021.1	62	0.516	QRF01734
QRF01734_ACLY01000090.1	60	0.433	QRF01734
QRF01734_ACMG01000086.1	60	0.433	QRF01734
QRF01734_ACMI01000190.1	60	0.433	QRF01734
QRF01734_ACMJ01000081.1	60	0.433	QRF01734
QRF01734_ACMQ01000234.1	60	0.433	QRF01734
QRF01734_ACMU01000088.1	60	0.450	QRF01734
QRF01734_ADBX01000005.1	63	0.508	QRF01734
QRF01734_ADBY01000010.1	63	0.540	QRF01734
QRF01734_ADCH01000045.1	67	0.448	QRF01734
QRF01734_ADHJ01000037.1	63	0.460	QRF01734
QRF01734_ADIG01000322.1	61	0.590	QRF01734
QRF01734_ADMT01000094.1	67	0.493	QRF01734
QRF01734_ADNR01000011.1	62	0.597	QRF01734
QRF01734_AEQT01000901.1	63	0.556	QRF01734
QRF01734_AEVM01000001.1	63	0.587	QRF01734
QRF01734_AEXE01000084.1	71	0.606	QRF01734
QRF01734_AEXE01000085.1	66	0.545	QRF01734
QRF01734_AFCE01000056.1	60	0.567	QRF01734
QRF01734_AFSR01000204.1	106	0.519	QRF01734
QRF01734_AFSR01000256.1	101	0.564	QRF01734
QRF01734_AFSR01001932.1	101	0.564	QRF01734
QRF01734_AGFE01000028.1	60	0.517	QRF01734
QRF01734_AGFS01171566.1	67	0.463	QRF01734
QRF01734_AGFT01049981.1	61	0.492	QRF01734
QRF01734_AY279975.2	60	0.433	QRF01734
QRF01734_BADP01000198.1	63	0.587	QRF01734
QRF01734_CP001654.1	61	0.492	QRF01734
QRF01734_CP001794.1	63	0.571	QRF01734
QRF01734_CP001836.1	62	0.532	QRF01734
QRF01734_CP001962.1	63	0.603	QRF01734
QRF01734_CP002038.1	62	0.565	QRF01734
QRF01734_CP002050.1	63	0.587	QRF01734
QRF01734_CP002418.1	62	0.565	QRF01734
QRF01734_CP002442.1	63	0.571	QRF01734
QRF01734_CP002496.1	63	0.587	QRF01734
QRF01734_CP002773.1	63	0.508	QRF01734
QRF01734_CP002774.1	63	0.508	QRF01734
QRF01734_CP002775.1	63	0.508	QRF01734
QRF01734_FJ591125.1	60	0.433	QRF01734
QRF01739_AACY020081009.1	57	0.404	QRF01739
QRF01739_AACY022283709.1	52	0.442	QRF01739
QRF01739_AACY022751187.1	52	0.442	QRF01739
QRF01739_AACY023065314.1	57	0.404	QRF01739
QRF01739_AACY023081145.1	53	0.472	QRF01739
QRF01739_ABPS01003770.1	123	0.537	QRF01739
QRF01739_ACSK01000180.1	92	0.522	QRF01739
QRF01739_AEPQ01000180.1	85	0.459	QRF01739
QRF01739_AESD01000480.1	61	0.508	QRF01739
QRF01739_AFEJ01000345.1	83	0.506	QRF01739
QRF01739_AFSR01000146.1	92	0.587	QRF01739
QRF01739_AFSR01000238.1	99	0.586	QRF01739
QRF01739_AGJC01000003.1	76	0.474	QRF01739
QRF01739_AGJC01000011.1	62	0.500	QRF01739
QRF01739_AP012205.1	62	0.435	QRF01739
QRF01739_BA000039.2	113	0.513	QRF01739
QRF01739_CACA01000349.1	84	0.548	QRF01739
QRF01998_AEYS01000005.1	86	0.419	QRF01998
QRF01998_AEYS01000047.1	86	0.430	QRF01998
QRF01998_AEYS01000059.1	86	0.430	QRF01998
QRF01998_AEYS01000076.1	86	0.430	QRF01998
QRF01998_AEYS01000087.1	86	0.430	QRF01998
QRF01998_AEYS01000099.1	86	0.419	QRF01998
QRF01998_AEYS01000103.1	86	0.419	QRF01998
QRF01998_AEYS01000117.1	86	0.430	QRF01998
QRF01998_AEYS01000169.1	86	0.419	QRF01998
QRF01998_CP000924.1	86	0.430	QRF01998
QRF01998_CP001878.2	86	0.419	QRF01998
QRF01998_CP001936.1	86	0.430	QRF01998
QRF01998_CP002171.1	86	0.419	QRF01998
QRF01998_CP002210.1	86	0.430	QRF01998
QRF01998_CP002466.1	86	0.430	QRF01998
QRF01998_CP002991.1	86	0.430	QRF01998
QRF02001_ACKP02000002.1	173	0.549	QRF02001
QRF02001_ACXP02000002.1	173	0.416	QRF02001
QRF02001_ADEG01000095.1	172	0.413	QRF02001
QRF02001_AEDB01000021.1	173	0.410	QRF02001
QRF02001_AEXN01000004.1	171	0.415	QRF02001
QRF02001_AEYS01000018.1	173	0.434	QRF02001
QRF02001_AEYS01000059.1	173	0.434	QRF02001
QRF02001_AGBD01000327.1	172	0.529	QRF02001
QRF02001_BAAV01026967.1	172	0.535	QRF02001
QRF02001_CP000923.1	173	0.416	QRF02001
QRF02001_CP000924.1	173	0.416	QRF02001
QRF02001_CP002210.1	173	0.416	QRF02001
QRF02001_CP002305.1	172	0.483	QRF02001
QRF02001_CP002466.1	173	0.422	QRF02001
QRF02001_CP002991.1	173	0.422	QRF02001
QRF02012_AAJT02000104.1	147	0.531	QRF02012
QRF02012_AASG02023910.1	149	0.631	QRF02012
QRF02012_AAYH02000046.1	148	0.500	QRF02012
QRF02012_AB011549.2	147	0.531	QRF02012
QRF02012_ABHT01000073.1	147	0.531	QRF02012
QRF02012_ABKY02000010.1	147	0.531	QRF02012
QRF02012_ACOQ01000207.1	149	0.611	QRF02012
QRF02012_ACPW01000063.1	148	0.500	QRF02012
QRF02012_ACRP01000004.1	148	0.500	QRF02012
QRF02012_ACRP01000019.1	148	0.500	QRF02012
QRF02012_ACRP01000043.1	148	0.500	QRF02012
QRF02012_ACRP01000105.1	148	0.500	QRF02012
QRF02012_ACRP01000144.1	148	0.500	QRF02012
QRF02012_ACRP01000158.1	148	0.500	QRF02012
QRF02012_ADAZ01000087.1	147	0.531	QRF02012
QRF02012_ADBC01000011.1	147	0.531	QRF02012
QRF02012_ADCJ01000019.1	148	0.500	QRF02012
QRF02012_ADCJ01000061.1	148	0.500	QRF02012
QRF02012_ADCJ01000063.1	148	0.500	QRF02012
QRF02012_ADJS01002326.1	148	0.507	QRF02012
QRF02012_ADMO01000023.1	148	0.500	QRF02012
QRF02012_ADUD01000719.1	147	0.531	QRF02012
QRF02012_AELC01000037.1	147	0.531	QRF02012
QRF02012_AERP01000010.1	147	0.531	QRF02012
QRF02012_AF074613.1	147	0.531	QRF02012
QRF02012_AFBO01000076.1	149	0.611	QRF02012
QRF02012_AFXH01000073.1	149	0.611	QRF02012
QRF02012_AGCS01000026.1	149	0.611	QRF02012
QRF02012_AGHY01000038.1	146	0.582	QRF02012
QRF02012_AM902716.1	149	0.577	QRF02012
QRF02012_BA000039.2	150	0.587	QRF02012
QRF02012_BAAV01002649.1	149	0.523	QRF02012
QRF02012_CABR01000115.1	147	0.605	QRF02012
QRF02012_CABR01000124.1	147	0.605	QRF02012
QRF02012_CABR01000167.1	147	0.605	QRF02012
QRF02012_CP000304.1	149	0.611	QRF02012
QRF02012_CP001062.1	147	0.531	QRF02012
QRF02012_CP001065.1	147	0.531	QRF02012
QRF02012_CP002474.1	149	0.611	QRF02012
QRF02012_EF611303.1	149	0.611	QRF02012
QRF02012_FP929140.1	149	0.584	QRF02012
QRF02012_GU363949.1	147	0.531	QRF02012
QRF02035_AACY020212998.1	137	0.460	QRF02035
QRF02035_AACY021635749.1	140	0.507	QRF02035
QRF02035_AACY021753434.1	134	0.500	QRF02035
QRF02035_AACY022586369.1	141	0.504	QRF02035
QRF02035_AACY023401493.1	141	0.496	QRF02035
QRF02035_GQ236488.1	142	0.500	QRF02035
